content,label
"提醒：替换车服务为30元的士费,优惠活动、解释保养手册,检查怠速车辆发抖，车辆不好启动,免费空调杀菌除臭,检查开空调有异味,更换机盖撑杆,更换右侧两控制臂,常规保养GL1905.1910*2.GL3030,更换外空调格,燃油系统积炭清洗,更换内空调格,更换后刹车片及盘,更换两侧气门室盖垫",4
行驶踩刹车有异响;行驶踩刹车有异响;行驶踩刹车有异响;行驶踩刹车有异响;,4
"检查，包括更换机油机滤,更换灰滤空调系统灭菌（深氧）,发动机舱养护,建议更换火花塞（客户不愿换）,免费电脑检测,转向行驶时前轮有摩擦异响声,试车未发现异响",4
新速腾 1.4TSI换机油机滤;更换防冻液;注：建议换四轮轮胎（变形噪音）;用户使用第三次基础保养卷;回访时间：下午15.17;增值服务：免费清洗车辆;,4
左后门整形，左后叶子板整形、左后杠修复;左侧前后门喷漆，左后叶子板喷漆、左后杠喷漆;更换左后杠亮条;,4
"车内贵重物品已全部取走,服务顾问已解释维修内容,外出可报销30元车费作为替代交通,免费洗车,GAC7",4
第一次免费换机油机滤；&nbsp;免费洗车；&nbsp;检查底盘、油水、灯光、胎压、刹车；&nbsp;,4
本次维修费用，所开发票抬头是：；&nbsp;已提醒客户妥善处理车内贵重物品；旧件保留 是/否；维修后洗车 是/否；&nbsp;车辆胎压已调整到标准正确数值  前轮：2.3  Bar;后轮：2.6  Bar；&nbsp;更换制动液 304 元；&nbsp;制动液保养；&nbsp;建议每次来店预约***7，通过预约提前安排，为您减少等待时间。；&nbsp;BMW终身免费事故救援电话4008129999，及时安排就近经销商实施救援，；&nbsp;提醒并协助恢复调整座椅、方向盘和后视镜的进厂时位置；&nbsp;,4
增值服务：免15元洗车费用;欢迎使用有偿替换车服务;增值服务：免添加全车油液;增值服务：保养免484元电脑检测;欢迎预约享受工时9折服务;经客户确认车内无现金及贵重物品;预约电话0527.88120000转2;按车前讨论维修保养内容制定此单;为您免费提供洗车服务.价值15元;欢迎使用A6L替换车服务（600元/;外出可凭票报销最多20元车费;保养更换机油机滤;更换空气滤清;发动机镀瓷养护107;,4
"检查客户反馈偶尔仪表显示左边日,间行车灯有故障,检查客户反馈打死方向行驶时，方,向盘底下有异响",4
增值服务.免费洗车;检查仪表显示油耗等功能是否正常;检查暖风不太热;出保前免费检测;365活动.灯光、雨刮系统免费检测;,4
"更换右前轮胎,整形右前叶子板 \轻度\铁,烤漆/右前叶子板,整形\前车门 轻度\铝,烤漆\右前车门,更换右前门饰条",4
"右前门 整形 喷漆,右后门 整形 喷漆,提供有偿替换车服务,提供预约服务,客户已确认车上无贵重物品",4
01表02表 免费提供洗车，测量气压，检查液面服务;欢迎选择宜春维修站为您提供服务;温馨提醒您：每隔5000公里更换机油机滤一次;首次保养;,4
项目：车内贵重物品已全部取走；服务顾问已解释维修内容；外出可报销30元车费作为替代交通；免费洗车；首保 机油机滤；,4
"自费或保险;客户反映车辆行驶异响--已与客户一同试车未试到;客户反映车辆120码左右车身抖,低速刹车方向盘发抖?¤;",4
我是您的服务顾问路登峰;按50342常规保养  美孚1大1小 剩下带走;12项免费检测;不洗车 .15;更换左后雾灯灯泡;更换左边三角臂胶套;更换制动液;燃烧室缸内除积碳;,4
"提供替代交通服务,免费洗车服务,客户已确认车上无贵重物品,更换机油机滤,更换汽油滤清器,更换空气滤清器",4
"优惠服务：免费洗车/午餐,服务提醒:免费洗车服务(10元),前后杠拆装修复及右后门钣金,前后杠及右后门做漆",4
"内部结算;客户反映:车辆提示“传动系统故障”行驶时车身很抖,请技师检查;是否洗车                是                   否;是否保留旧件            是                   否;是否需要开发票          是                   否;BMW 12项‘悦享’保养套餐,全国建议零售价,更透明、更优惠。;",4
更换右后轮胎;更换右后亮条.;右后叶子板.右后门.左前杠修复;右后门.右后叶子板.右后杠喷漆;前杠喷漆;,4
"事故车维修;拆装前杠,更换右前叶,整形左前叶;喷漆前杠,左前叶,右前叶;四轮定位;",4
"提供有偿替换车服务,提供预约服务,客户确认车上无贵重物品,浙商保险三者 交钱提车,前杠中网骨架拆检 两前大灯拆检,前杠烤漆 前机盖烤漆,左前叶烤漆,刹车片 雨刮水 前机盖 报警,提示保养 左后门把手不回位,具体损失拆检待定",4
"自费或保险;检查客户反映EOBD报警.已编程建议观察使用;检查客户反映冷却液位低报警.试车未见异常;检查客户反映天窗关闭开启时有时不平整.未见异常;1估价: 由于解决故障需要,在维修中可能涉及试车,;",4
"我们提供替换车或租赁车服务,我们提供预约服务,36项全车检查,换机油机油滤99,换空气滤",4
"欢迎预约及使用有偿替换车,换油服务(加保护修复剂),换空气滤芯,换空调内外滤芯,检查天窗打不开,建议下次到23290KM做换油保养,更换火花塞（2.0T）",4
"欢迎使用替代交通方式服务,欢迎您预约025.66665666,洗车,ON LINE检测,遮阳卷帘 拆卸和安装,行李箱盖板 拆卸和安装",4
调整后桥和前桥;客户反映行驶中方向跑右，现已四轮定位，试车方向对中直行无异常，;保养标准范围;发动机油保养;底盘测量 KDS， 不加载进行高度测量;,4
"内部结算;感谢您对本店的惠顾,我是您的维修顾问陈韵锡移动电话:;机油保养-使用原厂机油(赠送一升);空调滤芯保养;客户反映:低速行驶右转向打死后有异响,请检查-技师试车未发现客户反映;发动机油保养;微尘滤清器保养;",4
01表02表 免费提供洗车，测量气压，检查液面服务;欢迎选择宜春维修站为您提供服务;温馨提醒您：每隔5000公里更换机油机滤一次;,4
"自费或保险;机油保养;客户反映:发动机噪音比较大(经试车未发现异常);客户反映:雨刮刮不干净(建议更换雨刮片);估价:2320 保养套餐  由于解决故障需要,在维修中可能涉及试车,;发动机油保养;",4
"优惠服务：免费洗车/午餐,服务提醒:免费洗车服务(10元),提醒服务：欢迎提前1天电话预约,换油服务,前后杠拆装,前后杠及右前叶子板做漆",4
进行车辆测试;BMW为您提供宝马终身免费事故救援电话：408129999;,4
"按车前讨论维修保养内容制定此单,拆装更换前制动摩擦衬片,刷卡结算时请您配合出示身份证,车辆外部清洗（免费）,提前一天预约，电话：28896636",4
12项免费检测服务项目:班组;介绍:预约、原厂配件、质量担保;温馨提示客户:轮胎换位/1万公里;按10000公里规范常规保养;,4
内部结算;检查喇叭变音;检查出风口格栅手柄断掉;BMW(SRP)“悦享”保养套餐!以上维修价格约为￥____旧件(保留/不保留);更新两个喇叭;更新中部新鲜空气格栅;,4
"座椅套号码 283,首保（请更换空调前置附加滤清器,提醒：替代交通方式服务(20元),服务提醒:免费洗车服务(20元)",4
"车内贵重物品已全部取走,服务顾问已解释维修内容,外出可报销30元车费作为替代交通,清洁润滑相关部件,免费洗车,更换机油机滤,更换空气滤芯,*更换火花塞（4缸）,更换空调滤芯(花粉过滤器)",4
按60000公里标准的常规保养（更换机油、机滤、空滤、花粉滤、火花塞、汽滤及车辆检测）;更换机油、机滤;服务承诺书告知;免费专项检测;,4
"左前叶、机盖整形做漆,更换左前雾灯、雾灯格栅、导向件,左前大灯、左前保修复做漆 外,前保导流板修复做漆,更换左前大灯支架、左前叶铁支架,更换左前保与扰流板连接支架",4
"内部结算;**【悦享保养套餐】:12个项目,价格统一,透明、公开,优惠;;1 更换预存的四条轮胎(WIP号58800);2 客户反映:冷却液报警(建议更换补水壶和线束);",4
"欢迎预约及使用有偿替换车,2013奥迪夏季服务活动,换油服务,建议下次到117711KM做换油保养,换汽油滤芯",4
"按5000公里规范常规保养(二滤.优选);服务顾问:邓勇,电话;免费洗车服务;客户保留旧件(剩下机油放副驾驶脚底下);预约热线:0311?;行车建议;回访时间:下午;清除加油口处污垢;5月非高峰期帕萨特途观途安一;",4
"低速时抖动,打发动机缸号,欢迎陪同举升机下环车检查,提供替代交通工具(方式）服务,免费洗车添加雨刮水防冻液,欢迎提前24小时预约86769618,欢迎预约夏季免费检查季节性活动,发动机拆卸和安装",4
"事故维修-钣金;事故维修-油漆做底;事故维修-油漆喷漆;事故维修-油漆抛光;右前杆,右后门,右后叶做漆;左后叶,后杆中部做漆;检查冷车启动发动机发抖;检查灯光偏右;检查颠路副驾嗡嗡响;漆工:左前A柱做漆;铜工:修复后杆中部;",4
合适的回访时间：随时;旧件：维修站处理（V）客户带走（）;付款方式：现金（V）刷卡（）转帐（）;免费洗车：需要（）不需要（V）;按10000公里规范常规保养（高端）;更换后烟灰缸;,4
"内部结算;客户反映:前几天行驶中提示,左前信号灯故障,请检查!;此次维修费用大概为:6000  元 (估价有15%的浮动);更换前档;太平保险,资料齐全,付钱取车;",4
按20000公里规范常规保养;客户不同意更换火花塞;检查底盘 气压及灯光;提供免费洗车服务;服务顾问；潘明亮13919810079;,4
"仪表板支架拆卸和安装,仪表板拆卸和安装,新鲜空气加热装置拆卸和安装,制冷剂排放和加注,提供有偿替换车服务,提供预约服务,客户已确认车上无贵重物品",4
常规保养;免费+1服务活动发动机仓清洁;17年“客户关怀”活动 免费检测;,4
"免费添加风挡玻璃清洗/防冻液,替代交通工具：替换车/班车/的士,免费洗车，室内吸尘,检遥控电子电量,倒车加油耸车,15000KM定期保养维护,清洗发动机油路,拆装进气歧管",4
"欢迎预约及使用有偿替换车,换油服务（首保）,建议下次到10301KM做换油保养",4
"提供有偿替换车服务,提供预约服务,客户已确认车上无贵重物品,右后门 右后叶整形,右后门及把手 右后叶烤漆,右后门内侧好像也需要喷漆,后机盖中间内侧和后杠中间点漆,平安直赔 钱已交",4
"更换前杠及相关件,更换压力管及相关件,更换右前叶内衬,右前叶修复,前杠，右前叶喷漆",4
"免费提供洗车服务需时（30分钟）,免费提供区内接送车/有偿替换车,免费提供打的费用（30元）报销,我对此结算单进行了清楚的解释,换油保养",4
"外出可提供替代交通方式 是 否,预约服务热线:67481818,拆装右前叶子板附件,右前叶子板.钣喷（喷漆,右前叶子板.钣喷（干磨,右前叶子板.钣喷（抛光,前保险杠.钣喷（喷漆,前保险杠.钣喷（干磨,前保险杠.钣喷（抛光,拆装前保险杠,平安 江 郑 30867110 三者,右前事故拆解报价,取车交费1403601",4
汽车养护剂;发动机内部清洗润滑;清洁空气格及空调格;11项免费检查;请保持车内清洁;感谢您选择品信上海大众;您的服务顾问;Lavida按5000KM建议（更换机油、机滤）;更换减震缓冲块;,4
"自费或保险;HSP  1.客户描述:跑了3000km提示缺机油,检查车辆是否漏油;经技师检查发现气门室盖及油底壳漏油,已告知客户,客户不予维修;",4
"替换车服务,市区之内免费送达服务：保留票据,换油服务（机油机滤）,全车电脑检测（VAS5051/2）,空气滤清器滤芯拆卸与安装,拆装灰尘/花粉滤清器",4
"奥迪替换车服务.取送车服务,车辆免费检测,添加玻璃水",4
服务顾问：蔡伟 电话：13700610927;时间:7  月 22 日 15  ： 00;回访时间：工作时间.手机;修校后箱盖;后箱盖全喷;右后保杆半喷;平安定损理赔 差驾驶证;右前保杆打蜡 左前倒车镜壳描漆;305 307 20120722;,4
"优惠服务：免费洗车/提供午餐,提醒服务:替代交通方式服务,换油服务,四轮定位,发动机养护A套餐,四轮定位,添加燃油添加剂G17",4
换油服务（A8机油;提供替换交通工具服务;免费洗车服务;与客户确认车内无现金及贵重物品;检查机油黄灯亮;,4
服务活动;事故车维修;9月Passat保养回家有好礼;事故车机电维修;拆装:右后杠;喷漆:右后杠1/2;,4
蓝色关爱  检查：灯光、胎压，底盘、油液面、雨刮片、玻璃水、轮胎;2015JDPower蓝色关爱;更换EP6发动机水温传感器;更换 后排座椅安全带和带扣 车辆上,4
保险1;钣金:右后叶;钣金:右后叶/后杠;油漆:右后叶;油漆卷宝来;平安***  3.14号交;钣金:右后叶/后杠/钢圈爱万斯;油漆:右后叶/后杠;,4
"外出可提供替代交通方式 是 否,预约服务热线:67481818,请您积极配合厂家回访,保养机油机滤空滤（C7 2.0T,免费添加玻璃水,免费检查,是　　否　　使用G17汽油添加剂",4
"春季服务活动检测,前制动摩擦块 拆卸和安装,整车保养/全车电脑检测,保养辅助套件,免费添加油液/举升机下环车检查,提供替代交通工具/免费外观洗车,发动机润滑系统清洗",4
更换机油机滤原厂;更换汽油滤;旧件承修方处理;免费检测空滤空调滤;免费检测刹车底盘;免费检测轮胎胎压;,4
"2013年奥迪冬季服务活动,常规保养,更换前刹车蹄片,检查两前座椅杂物箱盒松动,检查安全项",4
安全有我，兴宝随行。欢迎您参与2015年度刹车盘免费检测活动。；&nbsp;后部制动器保养；&nbsp;BMW“悦享”服务套餐为您的爱车提供12项全国统一透明的保养优惠价格，并按；&nbsp;工时费；&nbsp;,4
"GFS/引导型功能 .,免费洗车（价值10元）,蓄电池 装载,欢迎使用“替换车，班车”服务,请保管好您的随车贵重物品",4
"自费或保险;张剑:中保代办,证件全;备注:车辆前盖 右后门帮忙点漆;对车辆右后叶  右后叶后部 后杠 右后假灯进行拆解维修;修补油漆损坏;",4
"换油保养 .,维修期间凭票报销40元内出租车费,已建议使用原厂润滑脂润滑天窗,建议提前一天预约50分钟快速保养,已与客户确认车上无贵重物品,建议参与保养预存四次送一次活动,欢迎加入延保活动可退保或转续保",4
"锁芯 拆卸和安装,车门拉手 拆卸和安装,前部电动车窗升降器 拆卸和安装,免费添加油液/举升机下环车检查,提供替代交通工具/免费外观洗车",4
按5000公里规范常规保养（机油机滤，美孚）;服务顾问：邓勇 电话：13930451717;检查行车有异响;预约热线：0311.87757177;行车建议：定期清洁或更换空调滤芯;剩下机油放后备箱;,4
"替换车：凭票报销10元打车费,前杠,右前叶,右前门,右后门做漆,右后叶,后杠,左后叶,左后门做漆,机盖做漆,右前杠修复,前杠等部位拆装,更换右前杠导向架",4
"内部结算;更换制动液,费用:304 元;客户反映每次倒车踩刹车前轮处有异响;注:建议客户机油保养,更新防冻液,客户未授权。;本次维修费用,所开发票抬头是:杭州佳泉贸易有限公司;",4
事故分解报料;1、您好！我是您本次专属服务顾问白安培电话：;拆装修复前杠钣金叶子板钣金右前门;喷漆前杠，右前门，右前叶子板;,4
客户已确认车内无贵重物品及现金、银行卡等。；&nbsp;尊敬的客户：为节省您的宝贵时间，下次进场维修保养请提前一天进行预约，；&nbsp;客户反映车窗升降卡死，车窗防夹功能保护；&nbsp;机油保养；&nbsp;拆卸和安装或更新外部燃油滤清器 (中国国家规格)；&nbsp;保养标准范围；&nbsp;空气滤清器滤芯保养；&nbsp;发动机油保养；&nbsp;制动液保养；&nbsp;客户有500元工时抵用券；&nbsp;,4
按5000公里建议(更换机油、机滤);更换机油机滤.嘉实多;12项免费检测;客户保留旧件  是    否;赠送免费洗车卷;,4
"为您提供（奥迪）替换车服务,四门铰链清洁及润滑,物有所值常规免费检测,更换机油,拆装火花塞,发动机润滑系统保护",4
整形右前叶，右前门，右后门;右后叶;喷漆前杠，右前叶，右前门;右后门，右后叶，后杠;左后叶，左后门;平安保险（张）;,4
服务顾问蒋  曦很高兴为您服务 13708795313;温馨提示：贵重物品请随身携带;旧件无需带走  由经销商处理;24小时服务电话：8030088;回访方式（电话 ）  回访时间（不限）;本店（福驰）忠实客户;车辆免费检测;12500公里常规保养（晶锐）;预约客户工时折扣;,4
服务顾问蒋源为您服务:13657677706;执行车辆交付检查;预约回访时间：;旧件处理方式：本公司处理（）用户带走;温馨提示，请带走贵重物品。;机盖修复、左前叶子板修复更换机盖标;机盖做漆、左前叶子板做漆;检查胎压;,4
二手车整备翻新；&nbsp;二手车整备翻新；&nbsp;尊敬的客户，服务顾问敬晓霞专为尊贵的您服务，有任何需求请随时致电；&nbsp;SUP；&nbsp;,4
"起动机拆卸和安装,脚垫 拆卸和安装,前座椅 拆卸和安装,服务顾问解释维修内容,欢迎您提前一天预约：87287100,提供免费洗车服务",4
"换油保养,发动机舱覆膜—税6%.******,空调森呼吸套餐—税6%.******",4
"自费或保险;燃烧室免拆清洗油路套餐(6缸车);发动机油保养;客户反映左前大灯受损在我司更换,查底更换的是右前大灯,需重新核实.;",4
"欢迎您预约0512.63009009,洗车,欢迎使用有偿替换车服务,有时候车子使用启停功能，会熄火,首保",4
保养.空调格；&nbsp;BMW为您提供宝马终身免费事故救援电话：4008129999；&nbsp;温温馨提示：建议您以后每次进店保养至少提前一天与我们做好预约，我；&nbsp;保养标准范围；&nbsp;发动机油保养；&nbsp;微尘滤清器保养；&nbsp;,4
"自费或保险;清洁车身及车辆内部;旧件保留(  是  );人保保险,前1杠事故,客户提车付款;拆装修复前杠,更换左前轮尾,隐损待拆检;前杠喷漆;",4
按10000公里规范常规保养;12项免费检测服务项目:班组071;介绍:预约、原厂配件、质量担保;温馨提示客户:轮胎换位/1万公里;用户不免费洗车积分10;,4
客户反映：发动机漏油（漏油的地方和上次一样）;本次是维修顾问【汤立志】为您服务，如有任何需要，请拨打昌宝24小时救援?;是否知道BMW“悦”享保养套餐  是  否  ;是否知道CBS车况保养  是  否  .;机油保养;注：右前玻璃上贴清洗及左后门锁销报价;制动液保养;,4
"换油保养 .,灰尘和花粉滤清器拆卸和安装,提供免费洗车、午餐,预约服务、替换车服务已告知,排水槽已清洁疏通,客户不做天窗润滑",4
"自费或保险;人保划痕险,客户提车时需付款;;拆装后杠、左后叶子板附件、右后叶子板附件、左裙边;后杠、左后叶子板、右后叶子板、左裙边 / 油漆;机油保养4700KN,客户暂不保养;",4
"钣金:客户付款;右后叶,右后门,右前门修复;前保险杠,右前叶,右前门,右后门,右后叶(喷漆);定期保养;钣喷维修?¤;",4
右后门，右后叶，右后门框做漆;更换修复件看清单（铜工）;更换右后轮，右后钢圈;四轮定位;底盘件待四轮定位后待查（机修）;,4
更换机油格座垫及热交换器垫;MINI事故救援热线终身免费，电话号码：408139999。;车内臭氧消毒德大忠诚客户送;20项免检;检查水温高报警并更换水箱至水胆的水管;本次是维修顾问【邓志强】为您服务。如有何需要，;,4
"火花塞拆卸和安装,预约电话：010.60287111,维修期间外出可提供替代交通方式,二手车免费评估",4
"周期性免费电脑检测活动,2016“迎新”服务检测活动,清洁发动机机舱表面（免费）,换油服务（BY）",4
左侧前车门喷漆的拆卸和装配操作;左前门修复;做底;中涂;喷面;抛光;尊敬的客户:本公司正推行预约快修服务，预约热线：075781237779;,4
"事故车维修;油漆:左后门,左后叶,左后杠做漆;12项免费完工检查;钣金:修复左后叶,左后杠,拆装挡泥板;",4
客户反映：CD。DVD放不了;BMW为您提供宝马终身免费事故救援;,4
(1)本次维护已将轮胎气压调整至标注:前轮___bar  后轮___bar。座椅后视镜；&nbsp;建议更换全车轮胎并四轮定位；&nbsp;建议更换火花塞；&nbsp;发动机机油保养；&nbsp;微尘滤清器保养；&nbsp;空气滤清器保养；&nbsp;燃油滤清器保养；&nbsp;保养标准范围；&nbsp;空气滤清器滤芯保养；&nbsp;发动机油保养；&nbsp;微尘滤清器保养；&nbsp;拆卸和安装或更新外部燃油滤清器；&nbsp;（1）上海宝景正在推行BMW“悦享”保养套餐，共有12项保养套餐、全国统一；&nbsp;,4
检查刹车、灯光;免费洗车服务(SA:        CHECK);空调免费检测(8月份365活动);底盘轮胎专项检测8月份365活动;,4
"服务顾问已解释维修内容,外出可报销30元车费作为替代交通,免费洗车 旧件不要,玻璃水加满 剩余放后备箱,车身脏无法查外观,清洗节气门喷油嘴,5000公里2.0T保养0W.40,带一桶四升装的0W.40放后备箱,检查转向沉",4
"免费提供洗车服务需时（30分钟）,免费提供区内接送车/有偿替换车,免费提供打的费用（30元）报销,我对此结算单进行了清楚的解释,常规换油保养*",4
免费专项检测;30000KM保养;车辆是否需要清洗    是□   否□;旧件是否需要带走    是□     否□;,4
"换油保养,我们提供替换车服务,以下是我对即将开展工作的解释,我们提供预约服务（工时费9折）,经销商建筑风格超过了我的期望",4
"更换机油机滤(首保),VAS5051检测,清洁空调滤芯,车内物品请自理，丢失概不负责,是否需要替换车或班车服务（）,免费添加刹车油转向油防冻液",4
"人保三者，客户结现金,钣金：左后门，左后门附件,喷漆：左后门,注：彭征浩定损",4
01表检查;旧件授权维修站处理;承诺“本次所用配件均为上海大众原装备件;车身外观免费清洗、时间约：      分钟;常规保养;检修方向有点重;更换后轮刹车片;预约保养工时8.5折;,4
"为您提供替换车服务.替换车,为您提供免费洗车及免费午餐,物有所值常规免费检测,更换机油,空气滤清器滤芯拆卸与安装,燃油系统综合保护除水,发动机清洗保护剂",4
"换油保养.,秋季服务活动检测,火花塞 拆卸和安装,润滑系统保养,提供免费洗车、午餐,预约服务、替换车服务已告知,排水槽已清洁疏通，天窗不做润滑",4
"一般维修、免费检测;更换机油机滤空滤;免费""+1""服务活动四门铰链润滑;清洗喷油嘴系统;脚垫免费检查;免费检查发电机输出线束端子;常规检查;免费检查雾灯灯泡;“清新关爱、清凉一夏”——空调系统免费检测;",4
按13213公里规范常规保养;高端机油美孚1大1小;12项免费检测（空调免费检测）;服务顾问高东;燃烧室缸内除积碳;领汽油添加剂1瓶;客户不洗车，减免15元现金;更换压力传感器;,4
"欢迎预约保养及使用替代交通方式,欢迎选择车辆外观清洗服务（免费,欢迎享用公司免费午餐,2013年夏季季免费检测活动,换油保养,发动机润滑系统清洗与养护,清洗/匹配节气门控制单元,免拆清洗三元催化器,火花塞 拆卸和安装,车门铰链 拆卸和安装,空调通风管道杀菌/除臭养护,燃油进气系统免拆清洗,更换空调滤芯",4
"长效保养，包括更换机油.,前充气支撑杆 拆卸和安装,免工费更换空调内部滤芯,300万车主信赖.车辆免费评估活动,客户进车间需服务顾问陪同,领料",4
增值服务：免15元洗车费用;欢迎使用有偿替换车服务;欢迎预约享受工时9折服务;经客户确认车内无现金及贵重物品;尾气催化净化器后的氧传感器 拆;,4
"座椅套号码 080,检查右前雨刮不工作/左侧抖,* 拆装维修雨刮连杆/建议更换,提醒：替代交通方式服务(20元),提醒服务：欢迎提前1天电话预约",4
"检查踩刹车异响,检查变速箱工作是否正常,40455公里保养保护燃烧,四合一养护，不加G17,检查点烟器不工作,拆装前制动摩擦块",4
内部结算;客户车辆是新车、反映雨刮一直有异响;客户反映车辆雨刮跳动且有异响检查;新车雨刮抖;,4
"免费""+1""服务活动发动机仓清洁;17年“客户关怀”活动 免费检测?¤;",4
为了便于您对车辆保养记录查询和您车辆的保值，我们会为您登记每一次;宝马150KM终身免费事故救援热线：408129999;保养标准范围;发动机油保养;拆卸和安装或更新外部燃油滤清器中国国家规格;清洗节气门及喷油嘴;后部制动器保养;,4
"免费洗车，接送服务,有偿提供替换车服务,空调清洗杀菌",4
"秋季服务活动检测,洗车（冲洗车身外表及室内吸尘）,检查冷却液报警,请问您是否还有其它的技术问题,欢迎使用本公司有偿替换车服务,更换节温器",4
"免费检测、一般维修;免费""+1""服务活动发动机仓清洁;后杠做漆;",4
"更换左前门及胶条，左前门外压条,拆修左后门，左后叶，左后视镜,喷漆左前后门，左后叶，左后视镜",4
拆装前轮胎，动平衡;车主要求调反轮胎装配;更换上水管接头;检查上水管接头渗水;以下建议项目车主不做：四轮定位;建议更换轮胎4条;,4
"提醒：替换车服务报销20元打车票,免费服务：午餐、洗车、添加油液,提醒：请提前电话预约维修保养,换油服务,建议每隔20000KM之内更换火花塞,建议60000KM之内更换变速箱油,清洗节气门,免拆清洗喷油嘴及油路,更换空滤",4
"欢迎您使用替换交通方式/替换车,欢迎拨打预约电话0572.2228322,与您在车前讨论制订此单,使用极速机油/汽油添加剂,建议更换刹车油/方向机油/电瓶,每隔2万公里免拆清洗进气\燃油,每隔5000公里换油保养（Q5 2.0T),客户确认车内无现金等贵重物品",4
"更换右前外球笼,检查打方向明显异响,检查前部泊车辅助故障,右前、后门做漆,右前叶子板 右后视镜盖做漆,修复右后门,更换右前门等零部件",4
"欢迎预约和使用有偿替换车,左侧火花塞 拆卸及安装,客户反映70左右有突突的响声,2012年冬季关爱服务活动,常规保养（保护剂）,检查左前轮及左前悬挂,右侧火花塞 拆卸及安装",4
"单趟报销15元打的费凭机打发票*,替代交通工具*,保养预检*,发动机燃烧室保养*,免拆三元催化净化器清洗*,换油服务（2.0T）*,发动机润滑清洗保护*,天窗清洗润滑保养*,夏季清凉免费检测服务活动*",4
"空气滤清器保养；&nbsp;客户反映车子起步时车子往前窜；&nbsp;尊敬的客户，石家庄宝翔行为您提供BMW""悦享""保养套餐，共12个项目；&nbsp;Oil service 机油保养；&nbsp;保养标准范围；&nbsp;发动机油保养；&nbsp;空气滤清器滤芯保养；&nbsp;发动机初级养护清洗+润滑；&nbsp;清洗剂；&nbsp;润滑剂；&nbsp;",4
"自费或保险;未规定的工作时间 / 车身;前杠下部,左前轮处小事故维修(平安***);未规定的工作时间 / 车辆电气系统;检查发动机亮灯;",4
★增值项目：车门铰链润滑;● 免费项目：全车油液检查;● 免费项目：底盘悬挂及制动系统检查;★ 增值项目：发动机舱吹尘清洁;★ 增值项目：车辆外观清洁;★ 增值项目：轮胎石子剔除;● 免费项目：蓄电池检查;每5000公里例行保养;★ 增值项目：轮胎气压调整（含备胎）;,4
"奥迪品荐二手车服务,欢迎使用预约服务,欢迎使用替换车服务,更换前挡风玻璃.人保",4
"钣金:客户付款;右后叶,右后门,右前门修复;前保险杠,右前叶,右前门,右后门,右后叶(喷漆);定期保养;钣喷维修;",4
增值服务：（洗车、质检、检测）;检查刹车总泵下部有油污;检查刹车油是否有漏的地方;建议燃烧室积碳清洗;更换机油机滤空调滤;免费午餐（车间3楼）;,4
修复：左前门，左前叶子板;喷漆：左前门。左前叶子板;修复：左后门，左后叶子板;喷漆：左后门，左后叶子板;更换;左后门下护板，左后轮眉;01表检查;平安标的;拆装：左后门、左前门外把手及附件;,4
"换油保养,洗车（冲洗车身外表及室内吸尘）,检查停车启步松刹车前轮有异响,拆装及清洁发动机空气格,检查行驶方向偏,免拆清洗油嘴及节气门",4
首保;全车检查;洗车;提示您下次保养里程10000;提示您下次保养时间一年之内;5000公里首保;预估工时0材料0总计0;24小时服务电话***;低谷1-5高峰6日预约;洗车质检原厂备件旧件增值服务;您喜好的联系方式及48小时回访;,4
钣金：更换前杠，左前大灯，前杠左支架/拆装前大灯，两前叶子板上饰板，前杠扰流板饰板/两前叶子板整形;喷漆:前杠，两前叶子板，后杠两拖车盖;,4
"前保险杠 拆卸和安装,冷凝器 拆卸和安装,客户进车间需服务顾问陪同,替换车/提供奥迪替换车服务,替换交通方式就近地铁站接送服务",4
一般燃油积碳清洗 1174；&nbsp;我是您的维修顾问黄华哗，联系电话：***，为了节约您宝贵的时；&nbsp;,4
"自费或保险;客户先开发票去保险公司理赔,在维修款未付清前车辆先停放在宝马4S店;更换前杠骨架、机盖、右前大灯、;中保现金 段刚;前保险杠、机盖、右前侧围喷漆;",4
为您提供（奥迪）替换车服务;四门铰链清洁及润滑;物有所值常规免费检测;2013年奥迪夏季服务活动;更换机油;空气滤清器滤芯拆卸与安装;,4
"春季服务活动检测,免费换油保养*,免费午餐和免费洗车服务,凭机打发票单趟报销15元打的费,市内接送人服务和上门取送车服务,提供替代交通工具有偿替换车服务,天窗清洗润滑保养",4
"提供有偿替换车服务,车内无贵重物品,前杠烤漆1.5平,后杠烤漆1.5平,续保赠送",4
服务顾问：丁华灵   13608847972;行驶里程：35852KM;交车时间 ：12月27日 22：20;回访方式：不回访;旧料请交用户（旧件展示）;不做车辆交付检查;换左前门电动摇窗机（晶锐）;20121227   194;,4
"项目：检查右前、左后门锁不能正常解锁；检查左后窗不能升降；检查两遥控失灵；

材料：-

其它：
零件价格：0.00, 项目价格：0.00",4
"一般维修、免费检测、善意保修;更换机油机滤;免费""+1""服务活动四门铰链润滑;检查雾灯灯泡;免费""+1""服务活动四门铰链润滑?¤;",4
"作为替代交通工可报销50元打车费,温馨提示：维修40分钟后联系进度,15000公里保养换机油三滤 预约,免费洗车",4
"增值服务：免15元洗车费用,增值服务：免费添加全车油液,增值服务：保养免484元电脑检测,更换机油和机滤",4
四轮定位，右前钢圈拆装;机盖，右前门整形，更换前保，右前叶及连接板，内衬，右前导向槽，右大灯;前保，机盖，右前叶，右前门，右前钢圈喷漆;,4
